-1.02006278065657e-05 0.98999999999999999
-1.02006278065657e-05 0.98999999999999999
-2.9686059797710613e-06 0.98999999999999999
2.0206722563367355e-06 0.98999999999999999
2.0206722563367355e-06 0.98999999999999999
2.0206722563367355e-06 0.98999999999999999
0 0.98999999999999999
0 0.98999999999999999
0 0.98999999999999999
0 0.98999999999999999
0 0.98999999999999999
0 0.98999999999999999
-3.6348664740461682e-06 0.98999999999999999
-3.6348664740461682e-06 0.98999999999999999
-2.2586629543001954e-06 0.98999999999999999
2.3496133907901437e-06 0.98999999999999999
2.3496133907901437e-06 0.98999999999999999
2.3496133907901437e-06 0.98999999999999999
0 0.98999999999999999
0 0.98999999999999999
0 0.98999999999999999
0 0.98999999999999999
0 0.98999999999999999
0 0.98999999999999999
-2.7739100430482592e-06 0.98999999999999999
-2.7739100430482592e-06 0.98999999999999999
-1.8992130629707189e-06 0.98999999999999999
2.4949845443518089e-06 0.98999999999999999
2.4949845443518089e-06 0.98999999999999999
2.4949845443518089e-06 0.98999999999999999
0 0.98999999999999999
0 0.98999999999999999
0 0.98999999999999999
0 0.98999999999999999
0 0.98999999999999999
0 0.98999999999999999
-1.2176604814230876e-06 0.98999999999999999
-1.2176604814230876e-06 0.98999999999999999
-9.410469432105941e-07 0.98999999999999999
2.8326920645080927e-06 0.98999999999999999
2.8326920645080927e-06 0.98999999999999999
2.8326920645080927e-06 0.98999999999999999
0 0.98999999999999999
0 0.98999999999999999
0 0.98999999999999999
0 0.98999999999999999
0 0.98999999999999999
0 0.98999999999999999
-5.9827104091131262e-07 0.98999999999999999
-5.9827104091131262e-07 0.98999999999999999
-4.7696910392627467e-07 0.98999999999999999
2.9749144280153477e-06 0.98999999999999999
2.9749144280153477e-06 0.98999999999999999
2.9749144280153477e-06 0.98999999999999999
0 0.98999999999999999
0 0.98999999999999999
0 0.98999999999999999
0 0.98999999999999999
0 0.98999999999999999
0 0.98999999999999999
8.4727786392571435e-07 0.98999999999999999
8.4727786392571435e-07 0.98999999999999999
7.0979587626989586e-07 0.98999999999999999
3.2865131938159296e-06 0.98999999999999999
3.2865131938159296e-06 0.98999999999999999
3.2865131938159296e-06 0.98999999999999999
0 0.98999999999999999
0 0.98999999999999999
0 0.98999999999999999
0 0.98999999999999999
0 0.98999999999999999
0 0.98999999999999999
1.4848037838615774e-06 0.98999999999999999
1.4848037838615774e-06 0.98999999999999999
1.2629555859035035e-06 0.98999999999999999
3.4087827894122488e-06 0.98999999999999999
3.4087827894122488e-06 0.98999999999999999
3.4087827894122488e-06 0.98999999999999999
0 0.98999999999999999
0 0.98999999999999999
0 0.98999999999999999
0 0.98999999999999999
