1.000000e+01  1.331456e-03  8.857634e-03  4.553123e-03  4.976207e-03  4.779379e-02  8.019326e-05  8.454489e-05  
1.000000e+01  1.349731e-03  8.965272e-03  4.615613e-03  5.044503e-03  4.770419e-02  8.240964e-05  8.687621e-05  
1.000000e+01  1.368256e-03  9.074207e-03  4.678960e-03  5.113737e-03  4.761518e-02  8.468728e-05  8.927188e-05  
1.000000e+01  1.387036e-03  9.184454e-03  4.743177e-03  5.183920e-03  4.752677e-02  8.702786e-05  9.173369e-05  
1.000000e+01  1.406074e-03  9.296029e-03  4.808275e-03  5.255066e-03  4.743897e-02  8.943313e-05  9.426347e-05  
1.000000e+01  1.425373e-03  9.408948e-03  4.874266e-03  5.327189e-03  4.735179e-02  9.190487e-05  9.686310e-05  
1.000000e+01  1.444937e-03  9.523226e-03  4.941163e-03  5.400302e-03  4.726523e-02  9.444492e-05  9.953449e-05  
1.000000e+01  1.464769e-03  9.638881e-03  5.008978e-03  5.474417e-03  4.717930e-02  9.705517e-05  1.022796e-04  
1.000000e+01  1.484873e-03  9.755928e-03  5.077724e-03  5.549550e-03  4.709400e-02  9.973756e-05  1.051006e-04  
1.000000e+01  1.505254e-03  9.874383e-03  5.147412e-03  5.625714e-03  4.700934e-02  1.024941e-04  1.079994e-04  
1.000000e+01  1.525914e-03  9.994265e-03  5.218058e-03  5.702923e-03  4.692533e-02  1.053268e-04  1.109783e-04  
1.000000e+01  1.546858e-03  1.011559e-02  5.289672e-03  5.781191e-03  4.684198e-02  1.082378e-04  1.140394e-04  
1.000000e+01  1.568089e-03  1.023837e-02  5.362270e-03  5.860534e-03  4.675928e-02  1.112292e-04  1.171851e-04  
1.000000e+01  1.589612e-03  1.036263e-02  5.435863e-03  5.940965e-03  4.667726e-02  1.143033e-04  1.204176e-04  
1.000000e+01  1.611430e-03  1.048839e-02  5.510467e-03  6.022499e-03  4.659592e-02  1.174624e-04  1.237393e-04  
1.000000e+01  1.633547e-03  1.061565e-02  5.586094e-03  6.105153e-03  4.651526e-02  1.207087e-04  1.271528e-04  
1.000000e+01  1.655968e-03  1.074445e-02  5.662759e-03  6.188941e-03  4.643528e-02  1.240448e-04  1.306605e-04  
1.000000e+01  1.678697e-03  1.087480e-02  5.740476e-03  6.273878e-03  4.635601e-02  1.274731e-04  1.342651e-04  
1.000000e+01  1.701738e-03  1.100671e-02  5.819259e-03  6.359981e-03  4.627745e-02  1.309961e-04  1.379692e-04  
1.000000e+01  1.725095e-03  1.114021e-02  5.899123e-03  6.447265e-03  4.619960e-02  1.346165e-04  1.417756e-04  
1.000000e+01  1.748773e-03  1.127531e-02  5.980083e-03  6.535747e-03  4.612248e-02  1.383369e-04  1.456872e-04  
1.000000e+01  1.772775e-03  1.141203e-02  6.062155e-03  6.625443e-03  4.604609e-02  1.421602e-04  1.497067e-04  
1.000000e+01  1.797107e-03  1.155040e-02  6.145352e-03  6.716370e-03  4.597043e-02  1.460891e-04  1.538372e-04  
1.000000e+01  1.821773e-03  1.169043e-02  6.229691e-03  6.808544e-03  4.589553e-02  1.501265e-04  1.580818e-04  
1.000000e+01  1.846778e-03  1.183214e-02  6.315187e-03  6.901983e-03  4.582139e-02  1.542756e-04  1.624436e-04  
1.000000e+01  1.872126e-03  1.197555e-02  6.401856e-03  6.996704e-03  4.574801e-02  1.585393e-04  1.669259e-04  
1.000000e+01  1.897821e-03  1.212069e-02  6.489714e-03  7.092725e-03  4.567542e-02  1.629208e-04  1.715319e-04  
1.000000e+01  1.923870e-03  1.226756e-02  6.578778e-03  7.190063e-03  4.560360e-02  1.674234e-04  1.762652e-04  
1.000000e+01  1.950275e-03  1.241620e-02  6.669064e-03  7.288737e-03  4.553259e-02  1.720505e-04  1.811291e-04  
1.000000e+01  1.977044e-03  1.256662e-02  6.760588e-03  7.388764e-03  4.546238e-02  1.768054e-04  1.861274e-04  
1.000000e+01  2.004179e-03  1.271884e-02  6.853368e-03  7.490164e-03  4.539298e-02  1.816917e-04  1.912637e-04  
1.000000e+01  2.031688e-03  1.287289e-02  6.947422e-03  7.592955e-03  4.532442e-02  1.867130e-04  1.965419e-04  
1.000000e+01  2.059573e-03  1.302879e-02  7.042765e-03  7.697156e-03  4.525668e-02  1.918731e-04  2.019658e-04  
1.000000e+01  2.087842e-03  1.318656e-02  7.139417e-03  7.802787e-03  4.518980e-02  1.971758e-04  2.075395e-04  
1.000000e+01  2.116498e-03  1.334622e-02  7.237395e-03  7.909867e-03  4.512378e-02  2.026250e-04  2.132672e-04  
1.000000e+01  2.145548e-03  1.350779e-02  7.336717e-03  8.018416e-03  4.505862e-02  2.082248e-04  2.191530e-04  
1.000000e+01  2.174997e-03  1.367129e-02  7.437402e-03  8.128454e-03  4.499435e-02  2.139793e-04  2.252014e-04  
1.000000e+01  2.204849e-03  1.383676e-02  7.539468e-03  8.240002e-03  4.493096e-02  2.198929e-04  2.314168e-04  
1.000000e+01  2.235112e-03  1.400421e-02  7.642934e-03  8.353080e-03  4.486848e-02  2.259698e-04  2.378039e-04  
1.000000e+01  2.265789e-03  1.417366e-02  7.747820e-03  8.467710e-03  4.480692e-02  2.322147e-04  2.443674e-04  
1.000000e+01  2.296888e-03  1.434514e-02  7.854145e-03  8.583911e-03  4.474628e-02  2.386322e-04  2.511122e-04  
1.000000e+01  2.328414e-03  1.451867e-02  7.961928e-03  8.701707e-03  4.468659e-02  2.452270e-04  2.580432e-04  
1.000000e+01  2.360372e-03  1.469429e-02  8.071190e-03  8.821119e-03  4.462785e-02  2.520040e-04  2.651657e-04  
1.000000e+01  2.392769e-03  1.487200e-02  8.181951e-03  8.942169e-03  4.457008e-02  2.589682e-04  2.724849e-04  
1.000000e+01  2.425611e-03  1.505184e-02  8.294231e-03  9.064879e-03  4.451329e-02  2.661249e-04  2.800062e-04  
1.000000e+01  2.458904e-03  1.523383e-02  8.408051e-03  9.189273e-03  4.445748e-02  2.734794e-04  2.877353e-04  
1.000000e+01  2.492653e-03  1.541799e-02  8.523433e-03  9.315373e-03  4.440269e-02  2.810370e-04  2.956779e-04  
1.000000e+01  2.526866e-03  1.560436e-02  8.640398e-03  9.443202e-03  4.434892e-02  2.888035e-04  3.038398e-04  
1.000000e+01  2.561548e-03  1.579295e-02  8.758967e-03  9.572785e-03  4.429619e-02  2.967846e-04  3.122271e-04  
1.000000e+01  2.596706e-03  1.598380e-02  8.879162e-03  9.704145e-03  4.424450e-02  3.049862e-04  3.208461e-04  
1.000000e+01  2.632347e-03  1.617693e-02  9.001006e-03  9.837307e-03  4.419388e-02  3.134145e-04  3.297032e-04  
1.000000e+01  2.668477e-03  1.637237e-02  9.124522e-03  9.972296e-03  4.414434e-02  3.220756e-04  3.388048e-04  
1.000000e+01  2.705103e-03  1.657014e-02  9.249731e-03  1.010914e-02  4.409590e-02  3.309760e-04  3.481579e-04  
1.000000e+01  2.742231e-03  1.677027e-02  9.376658e-03  1.024785e-02  4.404857e-02  3.401223e-04  3.577693e-04  
1.000000e+01  2.779870e-03  1.697279e-02  9.505326e-03  1.038847e-02  4.400237e-02  3.495213e-04  3.676462e-04  
1.000000e+01  2.818024e-03  1.717772e-02  9.635759e-03  1.053102e-02  4.395731e-02  3.591801e-04  3.777958e-04  
1.000000e+01  2.856703e-03  1.738511e-02  9.767980e-03  1.067552e-02  4.391342e-02  3.691056e-04  3.882258e-04  
1.000000e+01  2.895912e-03  1.759496e-02  9.902015e-03  1.082201e-02  4.387070e-02  3.793055e-04  3.989439e-04  
1.000000e+01  2.935660e-03  1.780732e-02  1.003789e-02  1.097050e-02  4.382918e-02  3.897871e-04  4.099580e-04  
1.000000e+01  2.975953e-03  1.802221e-02  1.017562e-02  1.112103e-02  4.378888e-02  4.005583e-04  4.212763e-04  
1.000000e+01  3.016799e-03  1.823967e-02  1.031525e-02  1.127362e-02  4.374980e-02  4.116271e-04  4.329072e-04  
1.000000e+01  3.058206e-03  1.845971e-02  1.045679e-02  1.142831e-02  4.371199e-02  4.230017e-04  4.448594e-04  
1.000000e+01  3.100181e-03  1.868238e-02  1.060027e-02  1.158512e-02  4.367544e-02  4.346905e-04  4.571417e-04  
1.000000e+01  3.142732e-03  1.890769e-02  1.074572e-02  1.174407e-02  4.364018e-02  4.467023e-04  4.697632e-04  
1.000000e+01  3.185867e-03  1.913569e-02  1.089316e-02  1.190521e-02  4.360623e-02  4.590459e-04  4.827333e-04  
1.000000e+01  3.229595e-03  1.936641e-02  1.104263e-02  1.206856e-02  4.357361e-02  4.717305e-04  4.960617e-04  
1.000000e+01  3.273922e-03  1.959987e-02  1.119414e-02  1.223414e-02  4.354235e-02  4.847655e-04  5.097582e-04  
1.000000e+01  3.318858e-03  1.983611e-02  1.134774e-02  1.240200e-02  4.351245e-02  4.981606e-04  5.238330e-04  
1.000000e+01  3.364411e-03  2.007516e-02  1.150343e-02  1.257216e-02  4.348396e-02  5.119258e-04  5.382965e-04  
1.000000e+01  3.410588e-03  2.031706e-02  1.166127e-02  1.274465e-02  4.345687e-02  5.260712e-04  5.531595e-04  
1.000000e+01  3.457400e-03  2.056183e-02  1.182126e-02  1.291950e-02  4.343123e-02  5.406074e-04  5.684330e-04  
1.000000e+01  3.504854e-03  2.080951e-02  1.198345e-02  1.309675e-02  4.340705e-02  5.555452e-04  5.841284e-04  
1.000000e+01  3.552960e-03  2.106013e-02  1.214787e-02  1.327643e-02  4.338435e-02  5.708955e-04  6.002572e-04  
1.000000e+01  3.601726e-03  2.131373e-02  1.231454e-02  1.345858e-02  4.336316e-02  5.866699e-04  6.168315e-04  
1.000000e+01  3.651161e-03  2.157034e-02  1.248349e-02  1.364322e-02  4.334350e-02  6.028800e-04  6.338636e-04  
1.000000e+01  3.701274e-03  2.183000e-02  1.265476e-02  1.383039e-02  4.332540e-02  6.195379e-04  6.513661e-04  
1.000000e+01  3.752076e-03  2.209274e-02  1.282837e-02  1.402013e-02  4.330889e-02  6.366559e-04  6.693520e-04  
1.000000e+01  3.803574e-03  2.235860e-02  1.300437e-02  1.421247e-02  4.329399e-02  6.542467e-04  6.878346e-04  
1.000000e+01  3.855780e-03  2.262761e-02  1.318278e-02  1.440744e-02  4.328072e-02  6.723233e-04  7.068276e-04  
1.000000e+01  3.908702e-03  2.289981e-02  1.336363e-02  1.460509e-02  4.326912e-02  6.908993e-04  7.263452e-04  
1.000000e+01  3.962351e-03  2.317524e-02  1.354697e-02  1.480544e-02  4.325920e-02  7.099883e-04  7.464019e-04  
1.000000e+01  4.016735e-03  2.345393e-02  1.373281e-02  1.500854e-02  4.325101e-02  7.296045e-04  7.670124e-04  
1.000000e+01  4.071867e-03  2.373593e-02  1.392120e-02  1.521443e-02  4.324456e-02  7.497625e-04  7.881922e-04  
1.000000e+01  4.127755e-03  2.402127e-02  1.411218e-02  1.542313e-02  4.323989e-02  7.704772e-04  8.099569e-04  
1.000000e+01  4.184410e-03  2.430998e-02  1.430577e-02  1.563470e-02  4.323703e-02  7.917640e-04  8.323226e-04  
1.000000e+01  4.241842e-03  2.460211e-02  1.450201e-02  1.584916e-02  4.323600e-02  8.136387e-04  8.553060e-04  
1.000000e+01  4.300063e-03  2.489770e-02  1.470095e-02  1.606656e-02  4.323685e-02  8.361175e-04  8.789241e-04  
1.000000e+01  4.359083e-03  2.519679e-02  1.490261e-02  1.628694e-02  4.323960e-02  8.592170e-04  9.031944e-04  
1.000000e+01  4.418913e-03  2.549941e-02  1.510703e-02  1.651034e-02  4.324428e-02  8.829544e-04  9.281350e-04  
1.000000e+01  4.479565e-03  2.580561e-02  1.531425e-02  1.673679e-02  4.325093e-02  9.073473e-04  9.537643e-04  
1.000000e+01  4.541049e-03  2.611542e-02  1.552431e-02  1.696635e-02  4.325958e-02  9.324137e-04  9.801013e-04  
1.000000e+01  4.603376e-03  2.642890e-02  1.573725e-02  1.719906e-02  4.327027e-02  9.581724e-04  1.007166e-03  
1.000000e+01  4.666559e-03  2.674608e-02  1.595311e-02  1.743495e-02  4.328302e-02  9.846422e-04  1.034977e-03  
1.000000e+01  4.730610e-03  2.706700e-02  1.617192e-02  1.767407e-02  4.329789e-02  1.011843e-03  1.063557e-03  
1.000000e+01  4.795539e-03  2.739171e-02  1.639373e-02  1.791646e-02  4.331490e-02  1.039795e-03  1.092926e-03  
1.000000e+01  4.861360e-03  2.772025e-02  1.661858e-02  1.816218e-02  4.333409e-02  1.068518e-03  1.123105e-03  
1.000000e+01  4.928084e-03  2.805266e-02  1.684650e-02  1.841126e-02  4.335551e-02  1.098035e-03  1.154118e-03  
1.000000e+01  4.995724e-03  2.838899e-02  1.707755e-02  1.866375e-02  4.337918e-02  1.128366e-03  1.185988e-03  
1.000000e+01  5.064292e-03  2.872928e-02  1.731176e-02  1.891969e-02  4.340516e-02  1.159535e-03  1.218737e-03  
1.000000e+01  5.133802e-03  2.907358e-02  1.754918e-02  1.917914e-02  4.343348e-02  1.191564e-03  1.252390e-03  
1.000000e+01  5.204265e-03  2.942194e-02  1.778985e-02  1.944214e-02  4.346418e-02  1.224477e-03  1.286973e-03  
1.000000e+01  5.275696e-03  2.977439e-02  1.803381e-02  1.970874e-02  4.349731e-02  1.258299e-03  1.322510e-03  
1.000000e+01  5.348107e-03  3.013099e-02  1.828112e-02  1.997899e-02  4.353291e-02  1.293055e-03  1.359029e-03  
1.000000e+01  5.421511e-03  3.049178e-02  1.853181e-02  2.025294e-02  4.357103e-02  1.328770e-03  1.396555e-03  
1.000000e+01  5.495924e-03  3.085681e-02  1.878593e-02  2.053064e-02  4.361170e-02  1.365470e-03  1.435118e-03  
1.000000e+01  5.571358e-03  3.122613e-02  1.904353e-02  2.081213e-02  4.365499e-02  1.403184e-03  1.474745e-03  
1.000000e+01  5.647827e-03  3.159978e-02  1.930465e-02  2.109748e-02  4.370093e-02  1.441938e-03  1.515466e-03  
1.000000e+01  5.725345e-03  3.197782e-02  1.956935e-02  2.138673e-02  4.374957e-02  1.481762e-03  1.557311e-03  
1.000000e+01  5.803928e-03  3.236030e-02  1.983767e-02  2.167993e-02  4.380097e-02  1.522685e-03  1.600311e-03  
1.000000e+01  5.883589e-03  3.274726e-02  2.010966e-02  2.197715e-02  4.385518e-02  1.564738e-03  1.644499e-03  
1.000000e+01  5.964344e-03  3.313875e-02  2.038537e-02  2.227843e-02  4.391223e-02  1.607950e-03  1.689905e-03  
1.000000e+01  6.046207e-03  3.353483e-02  2.066486e-02  2.258383e-02  4.397220e-02  1.652356e-03  1.736566e-03  
1.000000e+01  6.129193e-03  3.393555e-02  2.094816e-02  2.289341e-02  4.403514e-02  1.697986e-03  1.784513e-03  
1.000000e+01  6.213319e-03  3.434096e-02  2.123534e-02  2.320722e-02  4.410109e-02  1.744875e-03  1.833785e-03  
1.000000e+01  6.298599e-03  3.475112e-02  2.152645e-02  2.352532e-02  4.417011e-02  1.793058e-03  1.884416e-03  
1.000000e+01  6.385050e-03  3.516606e-02  2.182154e-02  2.384777e-02  4.424227e-02  1.842571e-03  1.936444e-03  
1.000000e+01  6.472687e-03  3.558586e-02  2.212067e-02  2.417462e-02  4.431762e-02  1.893449e-03  1.989908e-03  
1.000000e+01  6.561527e-03  3.601056e-02  2.242388e-02  2.450595e-02  4.439623e-02  1.945730e-03  2.044847e-03  
1.000000e+01  6.651587e-03  3.644022e-02  2.273124e-02  2.484179e-02  4.447814e-02  1.999454e-03  2.101302e-03  
1.000000e+01  6.742883e-03  3.687488e-02  2.304280e-02  2.518223e-02  4.456343e-02  2.054660e-03  2.159315e-03  
1.000000e+01  6.835431e-03  3.731462e-02  2.335862e-02  2.552732e-02  4.465217e-02  2.111388e-03  2.218929e-03  
1.000000e+01  6.929250e-03  3.775949e-02  2.367875e-02  2.587712e-02  4.474440e-02  2.169681e-03  2.280187e-03  
1.000000e+01  7.024357e-03  3.820953e-02  2.400326e-02  2.623169e-02  4.484021e-02  2.229581e-03  2.343136e-03  
1.000000e+01  7.120769e-03  3.866481e-02  2.433220e-02  2.659111e-02  4.493966e-02  2.291133e-03  2.407821e-03  
1.000000e+01  7.218504e-03  3.912539e-02  2.466564e-02  2.695544e-02  4.504283e-02  2.354382e-03  2.474290e-03  
1.000000e+01  7.317581e-03  3.959133e-02  2.500363e-02  2.732474e-02  4.514977e-02  2.419375e-03  2.542593e-03  
1.000000e+01  7.418018e-03  4.006268e-02  2.534623e-02  2.769907e-02  4.526057e-02  2.486160e-03  2.612780e-03  
1.000000e+01  7.519833e-03  4.053950e-02  2.569352e-02  2.807852e-02  4.537530e-02  2.554787e-03  2.684903e-03  
1.000000e+01  7.623046e-03  4.102185e-02  2.604554e-02  2.846314e-02  4.549403e-02  2.625305e-03  2.759015e-03  
1.000000e+01  7.727675e-03  4.150980e-02  2.640237e-02  2.885301e-02  4.561684e-02  2.697766e-03  2.835170e-03  
1.000000e+01  7.833740e-03  4.200341e-02  2.676407e-02  2.924820e-02  4.574382e-02  2.772225e-03  2.913426e-03  
1.000000e+01  7.941262e-03  4.250273e-02  2.713071e-02  2.964878e-02  4.587504e-02  2.848736e-03  2.993840e-03  
1.000000e+01  8.050259e-03  4.300783e-02  2.750235e-02  3.005481e-02  4.601059e-02  2.927356e-03  3.076471e-03  
1.000000e+01  8.160751e-03  4.351878e-02  2.787906e-02  3.046639e-02  4.615054e-02  3.008142e-03  3.161380e-03  
1.000000e+01  8.272761e-03  4.403563e-02  2.826091e-02  3.088357e-02  4.629499e-02  3.091154e-03  3.248630e-03  
1.000000e+01  8.386308e-03  4.455845e-02  2.864796e-02  3.130643e-02  4.644403e-02  3.176453e-03  3.338285e-03  
1.000000e+01  8.501413e-03  4.508730e-02  2.904030e-02  3.173506e-02  4.659774e-02  3.264102e-03  3.430412e-03  
1.000000e+01  8.618099e-03  4.562226e-02  2.943798e-02  3.216952e-02  4.675622e-02  3.354165e-03  3.525078e-03  
1.000000e+01  8.736385e-03  4.616338e-02  2.984108e-02  3.260990e-02  4.691956e-02  3.446709e-03  3.622353e-03  
1.000000e+01  8.856296e-03  4.671073e-02  3.024968e-02  3.305628e-02  4.708785e-02  3.541801e-03  3.722308e-03  
1.000000e+01  8.977852e-03  4.726438e-02  3.066384e-02  3.350872e-02  4.726120e-02  3.639512e-03  3.825019e-03  
1.000000e+01  9.101076e-03  4.782439e-02  3.108364e-02  3.396733e-02  4.743971e-02  3.739914e-03  3.930559e-03  
1.000000e+01  9.225992e-03  4.839084e-02  3.150916e-02  3.443217e-02  4.762347e-02  3.843080e-03  4.039007e-03  
1.000000e+01  9.352623e-03  4.896379e-02  3.194048e-02  3.490334e-02  4.781259e-02  3.949086e-03  4.150443e-03  
1.000000e+01  9.480991e-03  4.954331e-02  3.237766e-02  3.538091e-02  4.800718e-02  4.058010e-03  4.264948e-03  
1.000000e+01  9.611121e-03  5.012948e-02  3.282080e-02  3.586498e-02  4.820735e-02  4.169932e-03  4.382607e-03  
1.000000e+01  9.743038e-03  5.072235e-02  3.326997e-02  3.635562e-02  4.841321e-02  4.284935e-03  4.503507e-03  
1.000000e+01  9.876765e-03  5.132201e-02  3.372524e-02  3.685292e-02  4.862487e-02  4.403101e-03  4.627736e-03  
1.000000e+01  1.001233e-02  5.192852e-02  3.418671e-02  3.735698e-02  4.884245e-02  4.524519e-03  4.755386e-03  
1.000000e+01  1.014975e-02  5.254196e-02  3.465446e-02  3.786789e-02  4.906606e-02  4.649277e-03  4.886550e-03  
1.000000e+01  1.028906e-02  5.316239e-02  3.512856e-02  3.838572e-02  4.929583e-02  4.777467e-03  5.021324e-03  
1.000000e+01  1.043028e-02  5.378990e-02  3.560910e-02  3.891059e-02  4.953188e-02  4.909182e-03  5.159808e-03  
1.000000e+01  1.057344e-02  5.442454e-02  3.609617e-02  3.944257e-02  4.977435e-02  5.044519e-03  5.302102e-03  
1.000000e+01  1.071857e-02  5.506641e-02  3.658986e-02  3.998177e-02  5.002334e-02  5.183577e-03  5.448311e-03  
1.000000e+01  1.086568e-02  5.571557e-02  3.709025e-02  4.052827e-02  5.027901e-02  5.326458e-03  5.598542e-03  
1.000000e+01  1.101482e-02  5.637210e-02  3.759744e-02  4.108219e-02  5.054148e-02  5.473267e-03  5.752904e-03  
1.000000e+01  1.116600e-02  5.703608e-02  3.811150e-02  4.164360e-02  5.081089e-02  5.624110e-03  5.911510e-03  
1.000000e+01  1.131926e-02  5.770757e-02  3.863254e-02  4.221262e-02  5.108739e-02  5.779098e-03  6.074475e-03  
1.000000e+01  1.147462e-02  5.838666e-02  3.916064e-02  4.278935e-02  5.137110e-02  5.938344e-03  6.241919e-03  
1.000000e+01  1.163211e-02  5.907343e-02  3.969591e-02  4.337388e-02  5.166219e-02  6.101964e-03  6.413964e-03  
1.000000e+01  1.179177e-02  5.976794e-02  4.023842e-02  4.396631e-02  5.196080e-02  6.270078e-03  6.590734e-03  
1.000000e+01  1.195362e-02  6.047029e-02  4.078829e-02  4.456676e-02  5.226707e-02  6.442809e-03  6.772359e-03  
1.000000e+01  1.211768e-02  6.118055e-02  4.134560e-02  4.517533e-02  5.258118e-02  6.620282e-03  6.958969e-03  
1.000000e+01  1.228400e-02  6.189880e-02  4.191046e-02  4.579212e-02  5.290327e-02  6.802626e-03  7.150702e-03  
1.000000e+01  1.245261e-02  6.262512e-02  4.248296e-02  4.641724e-02  5.323352e-02  6.989975e-03  7.347695e-03  
1.000000e+01  1.262352e-02  6.335958e-02  4.306320e-02  4.705080e-02  5.357208e-02  7.182464e-03  7.550092e-03  
1.000000e+01  1.279679e-02  6.410227e-02  4.365129e-02  4.769292e-02  5.391912e-02  7.380233e-03  7.758039e-03  
1.000000e+01  1.297243e-02  6.485328e-02  4.424733e-02  4.834370e-02  5.427482e-02  7.583427e-03  7.971686e-03  
1.000000e+01  1.315048e-02  6.561267e-02  4.485141e-02  4.900325e-02  5.463935e-02  7.792193e-03  8.191188e-03  
1.000000e+01  1.333097e-02  6.638055e-02  4.546366e-02  4.967170e-02  5.501289e-02  8.006683e-03  8.416703e-03  
1.000000e+01  1.351395e-02  6.715697e-02  4.608417e-02  5.034915e-02  5.539564e-02  8.227051e-03  8.648394e-03  
1.000000e+01  1.369943e-02  6.794204e-02  4.671304e-02  5.103573e-02  5.578777e-02  8.453458e-03  8.886427e-03  
1.000000e+01  1.388746e-02  6.873583e-02  4.735040e-02  5.173155e-02  5.618947e-02  8.686068e-03  9.130974e-03  
1.000000e+01  1.407807e-02  6.953843e-02  4.799635e-02  5.243674e-02  5.660094e-02  8.925049e-03  9.382210e-03  
1.000000e+01  1.427130e-02  7.034991e-02  4.865100e-02  5.315141e-02  5.702238e-02  9.170574e-03  9.640315e-03  
1.000000e+01  1.446718e-02  7.117037e-02  4.931446e-02  5.387569e-02  5.745400e-02  9.422820e-03  9.905475e-03  
1.000000e+01  1.466575e-02  7.199989e-02  4.998685e-02  5.460970e-02  5.789600e-02  9.681970e-03  1.017788e-02  
1.000000e+01  1.486704e-02  7.283856e-02  5.066828e-02  5.535357e-02  5.834859e-02  9.948210e-03  1.045772e-02  
1.000000e+01  1.507110e-02  7.368645e-02  5.135887e-02  5.610742e-02  5.881199e-02  1.022173e-02  1.074520e-02  
1.000000e+01  1.527795e-02  7.454366e-02  5.205874e-02  5.687139e-02  5.928642e-02  1.050273e-02  1.104053e-02  
1.000000e+01  1.548765e-02  7.541027e-02  5.276800e-02  5.764561e-02  5.977210e-02  1.079142e-02  1.134390e-02  
1.000000e+01  1.570022e-02  7.628636e-02  5.348678e-02  5.843020e-02  6.026927e-02  1.108799e-02  1.165555e-02  
1.000000e+01  1.591571e-02  7.717203e-02  5.421519e-02  5.922530e-02  6.077815e-02  1.139267e-02  1.197568e-02  
1.000000e+01  1.613416e-02  7.806735e-02  5.495336e-02  6.003105e-02  6.129899e-02  1.170566e-02  1.230453e-02  
1.000000e+01  1.635561e-02  7.897243e-02  5.570142e-02  6.084758e-02  6.183203e-02  1.202720e-02  1.264233e-02  
1.000000e+01  1.658010e-02  7.988733e-02  5.645949e-02  6.167503e-02  6.237752e-02  1.235752e-02  1.298932e-02  
1.000000e+01  1.680767e-02  8.081215e-02  5.722769e-02  6.251355e-02  6.293570e-02  1.269685e-02  1.334573e-02  
1.000000e+01  1.703836e-02  8.174698e-02  5.800615e-02  6.336326e-02  6.350685e-02  1.304543e-02  1.371183e-02  
1.000000e+01  1.727222e-02  8.269189e-02  5.879501e-02  6.422432e-02  6.409122e-02  1.340352e-02  1.408786e-02  
1.000000e+01  1.750928e-02  8.364699e-02  5.959439e-02  6.509686e-02  6.468908e-02  1.377136e-02  1.447409e-02  
1.000000e+01  1.774961e-02  8.461236e-02  6.040442e-02  6.598105e-02  6.530070e-02  1.414923e-02  1.487079e-02  
1.000000e+01  1.799323e-02  8.558807e-02  6.122524e-02  6.687701e-02  6.592637e-02  1.453738e-02  1.527824e-02  
1.000000e+01  1.824019e-02  8.657423e-02  6.205699e-02  6.778491e-02  6.656636e-02  1.493610e-02  1.569671e-02  
1.000000e+01  1.849054e-02  8.757090e-02  6.289979e-02  6.870490e-02  6.722097e-02  1.534567e-02  1.612651e-02  
