0.44 144.73 Q'2 imagCFF_H
0.446667 142.73 Q'2 imagCFF_H
0.453333 140.72 Q'2 imagCFF_H
0.46 138.7 Q'2 imagCFF_H
0.466667 136.672 Q'2 imagCFF_H
0.473333 134.636 Q'2 imagCFF_H
0.48 132.594 Q'2 imagCFF_H
0.486667 130.547 Q'2 imagCFF_H
0.493333 128.495 Q'2 imagCFF_H
0.5 126.438 Q'2 imagCFF_H
0.506667 124.379 Q'2 imagCFF_H
0.513333 122.317 Q'2 imagCFF_H
0.52 120.252 Q'2 imagCFF_H
0.526667 118.187 Q'2 imagCFF_H
0.533333 116.121 Q'2 imagCFF_H
0.54 114.056 Q'2 imagCFF_H
0.546667 111.99 Q'2 imagCFF_H
0.553333 109.926 Q'2 imagCFF_H
0.56 107.864 Q'2 imagCFF_H
0.566667 105.803 Q'2 imagCFF_H
0.573333 103.746 Q'2 imagCFF_H
0.58 101.691 Q'2 imagCFF_H
0.586667 99.6404 Q'2 imagCFF_H
0.593333 97.5935 Q'2 imagCFF_H
0.6 95.5509 Q'2 imagCFF_H
0.606667 93.513 Q'2 imagCFF_H
0.613333 91.4803 Q'2 imagCFF_H
0.62 89.4531 Q'2 imagCFF_H
0.626667 87.4316 Q'2 imagCFF_H
0.633333 85.4162 Q'2 imagCFF_H
0.64 83.4072 Q'2 imagCFF_H
0.646667 81.405 Q'2 imagCFF_H
0.653333 79.4096 Q'2 imagCFF_H
0.66 77.4215 Q'2 imagCFF_H
0.666667 75.4408 Q'2 imagCFF_H
0.673333 73.4678 Q'2 imagCFF_H
0.68 71.5028 Q'2 imagCFF_H
0.686667 69.5458 Q'2 imagCFF_H
0.693333 67.5971 Q'2 imagCFF_H
0.7 65.6569 Q'2 imagCFF_H
0.706667 63.7253 Q'2 imagCFF_H
0.713333 61.8026 Q'2 imagCFF_H
0.72 59.8888 Q'2 imagCFF_H
0.726667 57.9842 Q'2 imagCFF_H
0.733333 56.0888 Q'2 imagCFF_H
0.74 54.2028 Q'2 imagCFF_H
0.746667 52.3262 Q'2 imagCFF_H
0.753333 50.4593 Q'2 imagCFF_H
0.76 48.6021 Q'2 imagCFF_H
0.766667 46.7548 Q'2 imagCFF_H
0.773333 44.9173 Q'2 imagCFF_H
0.78 43.0898 Q'2 imagCFF_H
0.786667 41.2723 Q'2 imagCFF_H
0.793333 39.465 Q'2 imagCFF_H
0.8 37.6679 Q'2 imagCFF_H
0.806667 35.881 Q'2 imagCFF_H
0.813333 34.1045 Q'2 imagCFF_H
0.82 32.3383 Q'2 imagCFF_H
0.826667 30.5825 Q'2 imagCFF_H
0.833333 28.8371 Q'2 imagCFF_H
0.84 27.1022 Q'2 imagCFF_H
0.846667 25.3778 Q'2 imagCFF_H
0.853333 23.6639 Q'2 imagCFF_H
0.86 21.9605 Q'2 imagCFF_H
0.866667 20.2677 Q'2 imagCFF_H
0.873333 18.5855 Q'2 imagCFF_H
0.88 16.9138 Q'2 imagCFF_H
0.886667 15.2528 Q'2 imagCFF_H
0.893333 13.6023 Q'2 imagCFF_H
0.9 11.9624 Q'2 imagCFF_H
0.906667 10.3331 Q'2 imagCFF_H
0.913333 8.71441 Q'2 imagCFF_H
0.92 7.10626 Q'2 imagCFF_H
0.926667 5.50866 Q'2 imagCFF_H
0.933333 3.92161 Q'2 imagCFF_H
0.94 2.34509 Q'2 imagCFF_H
0.946667 0.779074 Q'2 imagCFF_H
0.953333 -0.776456 Q'2 imagCFF_H
0.96 -2.32152 Q'2 imagCFF_H
0.966667 -3.85615 Q'2 imagCFF_H
0.973333 -5.38037 Q'2 imagCFF_H
0.98 -6.89421 Q'2 imagCFF_H
0.986667 -8.3977 Q'2 imagCFF_H
0.993333 -9.89087 Q'2 imagCFF_H
1 -11.3738 Q'2 imagCFF_H
