0.846667 -264.077 Q'2 realCFF_H
0.853333 -264.275 Q'2 realCFF_H
0.86 -264.459 Q'2 realCFF_H
0.866667 -264.63 Q'2 realCFF_H
0.873333 -264.787 Q'2 realCFF_H
0.88 -264.93 Q'2 realCFF_H
0.886667 -265.059 Q'2 realCFF_H
0.893333 -265.176 Q'2 realCFF_H
0.9 -265.281 Q'2 realCFF_H
0.906667 -265.373 Q'2 realCFF_H
0.913333 -265.454 Q'2 realCFF_H
0.92 -265.524 Q'2 realCFF_H
0.926667 -265.584 Q'2 realCFF_H
0.933333 -265.635 Q'2 realCFF_H
0.94 -265.679 Q'2 realCFF_H
0.946667 -265.726 Q'2 realCFF_H
0.953333 -265.718 Q'2 realCFF_H
0.96 -265.655 Q'2 realCFF_H
0.966667 -265.595 Q'2 realCFF_H
0.973333 -265.53 Q'2 realCFF_H
0.98 -265.458 Q'2 realCFF_H
0.986667 -265.379 Q'2 realCFF_H
0.993333 -265.291 Q'2 realCFF_H
1 -265.194 Q'2 realCFF_H
