0.86 -25.0194 Q2 realCFF_H
0.866667 -25.0524 Q2 realCFF_H
0.873333 -25.079 Q2 realCFF_H
0.88 -25.1076 Q2 realCFF_H
0.886667 -25.1222 Q2 realCFF_H
0.893333 -25.1441 Q2 realCFF_H
0.9 -25.1636 Q2 realCFF_H
0.906667 -25.1757 Q2 realCFF_H
0.913333 -25.1977 Q2 realCFF_H
0.92 -25.2193 Q2 realCFF_H
0.926667 -25.2215 Q2 realCFF_H
0.933333 -25.2352 Q2 realCFF_H
0.94 -25.2562 Q2 realCFF_H
0.946667 -25.2556 Q2 realCFF_H
0.953333 -25.2644 Q2 realCFF_H
0.96 -25.28 Q2 realCFF_H
0.966667 -25.287 Q2 realCFF_H
0.973333 -25.285 Q2 realCFF_H
0.98 -25.2902 Q2 realCFF_H
0.986667 -25.2934 Q2 realCFF_H
0.993333 -25.2996 Q2 realCFF_H
1 -25.2955 Q2 realCFF_H
